,Biomass,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Offshore,Wind Offshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated
2024-08-14 07:00:00+02:00,381.0,444.0,0.0,,125.0,858.0,,4122.0,1581.0,,40588.0,591.0,195.0,113.0,,1265.0
2024-08-14 08:00:00+02:00,378.0,625.0,0.0,,124.0,934.0,,4197.0,1616.0,,41103.0,1743.0,209.0,265.0,,1310.0
2024-08-14 09:00:00+02:00,377.0,747.0,0.0,,125.0,733.0,,4161.0,1584.0,,40392.0,3458.0,208.0,165.0,,1184.0
2024-08-14 10:00:00+02:00,376.0,912.0,0.0,,125.0,718.0,,4081.0,1232.0,,40230.0,5064.0,205.0,110.0,,1235.0
2024-08-14 11:00:00+02:00,374.0,1051.0,0.0,,124.0,125.0,,3978.0,1196.0,,39984.0,6797.0,206.0,114.0,,1294.0
2024-08-14 12:00:00+02:00,376.0,882.0,0.0,,124.0,,32.0,3820.0,1071.0,,39770.0,7598.0,205.0,238.0,,1457.0
2024-08-14 13:00:00+02:00,372.0,813.0,0.0,,123.0,,696.0,3635.0,1021.0,,39638.0,7680.0,206.0,375.0,,1692.0
2024-08-14 14:00:00+02:00,370.0,810.0,0.0,,123.0,,925.0,3533.0,1254.0,,38743.0,7412.0,207.0,444.0,,1842.0
2024-08-14 15:00:00+02:00,371.0,1142.0,0.0,,122.0,,871.0,3520.0,1479.0,,38364.0,7214.0,216.0,457.0,,2037.0
2024-08-14 16:00:00+02:00,376.0,900.0,0.0,,123.0,,516.0,3576.0,1285.0,,37935.0,6898.0,215.0,650.0,,1775.0
2024-08-14 17:00:00+02:00,376.0,811.0,0.0,,123.0,309.0,,3847.0,1299.0,,37852.0,5733.0,214.0,708.0,,1812.0
2024-08-14 18:00:00+02:00,378.0,841.0,0.0,,122.0,1248.0,,4068.0,1403.0,,39291.0,3770.0,213.0,759.0,,1938.0
2024-08-14 19:00:00+02:00,375.0,839.0,0.0,,122.0,1418.0,,4422.0,1465.0,,39963.0,1791.0,211.0,740.0,,1830.0
2024-08-14 20:00:00+02:00,365.0,849.0,0.0,,122.0,1542.0,,4616.0,1689.0,,40136.0,548.0,214.0,758.0,,1733.0
2024-08-14 21:00:00+02:00,365.0,919.0,0.0,,122.0,1825.0,,4681.0,2052.0,,39940.0,263.0,217.0,740.0,,1785.0
2024-08-14 22:00:00+02:00,366.0,982.0,0.0,,123.0,1800.0,,4489.0,2042.0,,39461.0,0.0,217.0,529.0,,1943.0
2024-08-14 23:00:00+02:00,371.0,1002.0,0.0,,123.0,1497.0,,4322.0,2024.0,,38917.0,0.0,217.0,385.0,,1972.0
2024-08-15 00:00:00+02:00,374.0,573.0,0.0,,123.0,1898.0,,4291.0,2056.0,,39557.0,0.0,219.0,275.0,,1954.0
2024-08-15 01:00:00+02:00,375.0,545.0,0.0,,123.0,1327.0,,4130.0,1372.0,,39472.0,0.0,218.0,180.0,,1933.0
2024-08-15 02:00:00+02:00,378.0,545.0,0.0,,124.0,472.0,,4073.0,1342.0,,39507.0,0.0,200.0,120.0,,1928.0
2024-08-15 03:00:00+02:00,379.0,543.0,0.0,,124.0,,528.0,4078.0,1255.0,,39616.0,0.0,204.0,114.0,,1724.0
2024-08-15 04:00:00+02:00,380.0,541.0,0.0,,124.0,,1091.0,4025.0,1077.0,,39057.0,0.0,218.0,130.0,,1653.0
2024-08-15 05:00:00+02:00,379.0,546.0,0.0,,124.0,,845.0,4019.0,1146.0,,37627.0,0.0,218.0,108.0,,1623.0
2024-08-15 06:00:00+02:00,379.0,553.0,0.0,,124.0,,184.0,3993.0,1328.0,,37441.0,272.0,218.0,108.0,,1561.0
2024-08-15 07:00:00+02:00,381.0,587.0,0.0,,124.0,,460.0,4018.0,1489.0,,37850.0,705.0,217.0,202.0,,1755.0
2024-08-15 08:00:00+02:00,380.0,679.0,0.0,,124.0,,1044.0,4036.0,1377.0,,37332.0,2421.0,219.0,289.0,,1710.0
2024-08-15 09:00:00+02:00,380.0,974.0,0.0,,124.0,,2039.0,3845.0,991.0,,35599.0,5228.0,207.0,236.0,,1685.0
2024-08-15 10:00:00+02:00,380.0,1162.0,0.0,,124.0,,2365.0,3561.0,777.0,,33929.0,7948.0,210.0,237.0,,1766.0
2024-08-15 11:00:00+02:00,381.0,821.0,0.0,,124.0,,2356.0,3474.0,815.0,,31317.0,10013.0,214.0,297.0,,2043.0
2024-08-15 12:00:00+02:00,379.0,726.0,0.0,,124.0,,2514.0,3411.0,849.0,,29203.0,11345.0,203.0,271.0,,2367.0
2024-08-15 13:00:00+02:00,380.0,733.0,0.0,,123.0,,2522.0,3357.0,768.0,,27358.0,11872.0,195.0,210.0,,2685.0
2024-08-15 14:00:00+02:00,377.0,718.0,0.0,,123.0,,2526.0,3391.0,759.0,,25981.0,11756.0,192.0,234.0,,3048.0
2024-08-15 15:00:00+02:00,378.0,715.0,0.0,,123.0,,2530.0,3415.0,754.0,,25309.0,11176.0,193.0,284.0,,3327.0
2024-08-15 16:00:00+02:00,376.0,716.0,0.0,,123.0,,2360.0,3513.0,1332.0,,27216.0,9571.0,191.0,311.0,,3587.0
2024-08-15 17:00:00+02:00,382.0,716.0,0.0,,123.0,,2463.0,3640.0,953.0,,30774.0,7420.0,190.0,413.0,,3806.0
2024-08-15 18:00:00+02:00,381.0,718.0,0.0,,124.0,,1099.0,3922.0,1282.0,,33980.0,4843.0,187.0,507.0,,3649.0
2024-08-15 19:00:00+02:00,380.0,868.0,0.0,,124.0,218.0,,4182.0,1360.0,,37601.0,2208.0,203.0,495.0,,3375.0
2024-08-15 20:00:00+02:00,379.0,944.0,0.0,,124.0,595.0,,4406.0,1554.0,,38458.0,587.0,190.0,495.0,,2926.0
2024-08-15 21:00:00+02:00,377.0,939.0,0.0,,124.0,1252.0,,4661.0,1556.0,,38784.0,261.0,196.0,537.0,,2439.0
2024-08-15 22:00:00+02:00,382.0,953.0,0.0,,124.0,2533.0,,4737.0,1915.0,,37614.0,0.0,193.0,741.0,,2387.0
2024-08-15 23:00:00+02:00,381.0,937.0,0.0,,124.0,2265.0,,4475.0,1998.0,,37279.0,0.0,197.0,779.0,,2568.0
2024-08-16 00:00:00+02:00,380.0,565.0,0.0,,124.0,617.0,,4148.0,1567.0,,37060.0,0.0,197.0,726.0,,2784.0
2024-08-16 01:00:00+02:00,380.0,521.0,0.0,,124.0,261.0,,3851.0,1389.0,,37077.0,0.0,203.0,648.0,,2970.0
2024-08-16 02:00:00+02:00,380.0,516.0,0.0,,124.0,,285.0,3523.0,1191.0,,36969.0,0.0,203.0,711.0,,3075.0
2024-08-16 03:00:00+02:00,380.0,509.0,0.0,,124.0,,1198.0,3372.0,1045.0,,36263.0,0.0,198.0,720.0,,3042.0
2024-08-16 04:00:00+02:00,380.0,506.0,0.0,,124.0,,1765.0,3337.0,1079.0,,36492.0,0.0,200.0,695.0,,2807.0
2024-08-16 05:00:00+02:00,380.0,521.0,0.0,,124.0,,687.0,3355.0,1237.0,,36977.0,0.0,198.0,676.0,,2481.0
2024-08-16 06:00:00+02:00,380.0,509.0,0.0,,124.0,11.0,,3534.0,1306.0,,37018.0,274.0,197.0,635.0,,2480.0
2024-08-16 07:00:00+02:00,381.0,518.0,0.0,,124.0,288.0,,3863.0,1184.0,,37271.0,725.0,199.0,573.0,,2576.0
2024-08-16 08:00:00+02:00,379.0,588.0,0.0,,124.0,369.0,,4075.0,1406.0,,37800.0,2536.0,196.0,419.0,,2415.0
2024-08-16 09:00:00+02:00,378.0,728.0,0.0,,124.0,405.0,,4104.0,1359.0,,37850.0,5263.0,197.0,312.0,,2149.0
2024-08-16 10:00:00+02:00,379.0,721.0,0.0,,124.0,,407.0,3967.0,1142.0,,37572.0,7686.0,197.0,275.0,,2114.0
2024-08-16 11:00:00+02:00,377.0,713.0,0.0,,124.0,,1139.0,3861.0,914.0,,37519.0,9704.0,191.0,243.0,,2199.0
2024-08-16 12:00:00+02:00,378.0,697.0,0.0,,124.0,,1757.0,3545.0,786.0,,37474.0,11311.0,192.0,150.0,,2098.0
2024-08-16 13:00:00+02:00,375.0,696.0,0.0,,124.0,,1716.0,3331.0,786.0,,37398.0,11956.0,192.0,135.0,,2156.0
2024-08-16 14:00:00+02:00,374.0,703.0,0.0,,124.0,,1968.0,3282.0,851.0,,37354.0,11780.0,191.0,120.0,,2371.0
2024-08-16 15:00:00+02:00,374.0,714.0,0.0,,124.0,,1792.0,3285.0,968.0,,37409.0,11067.0,190.0,114.0,,2576.0
2024-08-16 16:00:00+02:00,359.0,703.0,0.0,,124.0,,1474.0,3314.0,986.0,,37360.0,9571.0,192.0,128.0,,2651.0
2024-08-16 17:00:00+02:00,356.0,695.0,0.0,,124.0,,487.0,3555.0,1166.0,,37565.0,7341.0,203.0,151.0,,2544.0
2024-08-16 18:00:00+02:00,359.0,926.0,0.0,,123.0,797.0,,3955.0,1335.0,,37872.0,4791.0,215.0,171.0,,2393.0
2024-08-16 19:00:00+02:00,357.0,1142.0,0.0,,123.0,1890.0,,4223.0,1619.0,,38131.0,2050.0,199.0,149.0,,2128.0
2024-08-16 20:00:00+02:00,355.0,1143.0,0.0,,123.0,2588.0,,4443.0,1993.0,,37905.0,542.0,194.0,165.0,,1797.0
2024-08-16 21:00:00+02:00,358.0,1058.0,0.0,,123.0,3017.0,,4596.0,2013.0,,37577.0,271.0,196.0,186.0,,1496.0
2024-08-16 22:00:00+02:00,366.0,957.0,0.0,,124.0,2738.0,,4634.0,2355.0,,37005.0,0.0,196.0,186.0,,1529.0
2024-08-16 23:00:00+02:00,362.0,946.0,0.0,,124.0,2275.0,,4373.0,2048.0,,36800.0,0.0,195.0,211.0,,1701.0
2024-08-17 00:00:00+02:00,361.0,949.0,0.0,,124.0,1832.0,,3957.0,1612.0,,36801.0,0.0,195.0,191.0,,1736.0
2024-08-17 01:00:00+02:00,361.0,611.0,0.0,,121.0,1249.0,,3750.0,1482.0,,36587.0,0.0,192.0,180.0,,1736.0
2024-08-17 02:00:00+02:00,360.0,522.0,0.0,,120.0,732.0,,3705.0,1613.0,,36647.0,0.0,190.0,167.0,,1589.0
2024-08-17 03:00:00+02:00,361.0,505.0,0.0,,122.0,47.0,,3652.0,1177.0,,36845.0,0.0,190.0,121.0,,1411.0
2024-08-17 04:00:00+02:00,362.0,508.0,0.0,,124.0,,301.0,3589.0,994.0,,37026.0,0.0,192.0,103.0,,1303.0
2024-08-17 05:00:00+02:00,363.0,524.0,0.0,,124.0,,308.0,3632.0,1049.0,,37078.0,0.0,192.0,135.0,,1311.0
2024-08-17 06:00:00+02:00,363.0,516.0,0.0,,124.0,114.0,,3693.0,1115.0,,37041.0,268.0,192.0,168.0,,1321.0
2024-08-17 07:00:00+02:00,363.0,517.0,0.0,,122.0,859.0,,3738.0,1111.0,,36967.0,633.0,191.0,139.0,,1368.0
2024-08-17 08:00:00+02:00,362.0,505.0,0.0,,120.0,1016.0,,3761.0,1369.0,,36848.0,2168.0,191.0,146.0,,1327.0
2024-08-17 09:00:00+02:00,362.0,493.0,0.0,,120.0,36.0,,3691.0,1097.0,,36647.0,4406.0,193.0,180.0,,1243.0
2024-08-17 10:00:00+02:00,365.0,506.0,0.0,,120.0,,767.0,3682.0,973.0,,35875.0,6396.0,193.0,172.0,,1281.0
2024-08-17 11:00:00+02:00,366.0,513.0,0.0,,120.0,,1269.0,3502.0,672.0,,35588.0,7639.0,192.0,130.0,,1436.0
2024-08-17 12:00:00+02:00,365.0,561.0,0.0,,120.0,,2388.0,3433.0,590.0,,34351.0,8257.0,193.0,94.0,,1617.0
2024-08-17 13:00:00+02:00,363.0,633.0,0.0,,119.0,,2261.0,3251.0,623.0,,34094.0,8854.0,197.0,62.0,,1670.0
2024-08-17 14:00:00+02:00,363.0,705.0,0.0,,120.0,,2252.0,3121.0,491.0,,34234.0,8547.0,204.0,70.0,,1822.0
2024-08-17 15:00:00+02:00,361.0,704.0,0.0,,121.0,,2220.0,3227.0,454.0,,34237.0,8101.0,207.0,71.0,,1828.0
2024-08-17 16:00:00+02:00,366.0,720.0,0.0,,122.0,,2131.0,3259.0,521.0,,35570.0,7056.0,203.0,101.0,,1871.0
2024-08-17 17:00:00+02:00,365.0,726.0,0.0,,122.0,,1549.0,3472.0,703.0,,36962.0,5562.0,199.0,100.0,,1864.0
2024-08-17 18:00:00+02:00,365.0,728.0,0.0,,119.0,16.0,,3780.0,991.0,,37870.0,3575.0,198.0,129.0,,1826.0
2024-08-17 19:00:00+02:00,365.0,879.0,0.0,,120.0,1141.0,,4017.0,1443.0,,38549.0,1621.0,200.0,232.0,,1909.0
2024-08-17 20:00:00+02:00,367.0,1160.0,0.0,,122.0,2579.0,,4208.0,1586.0,,38523.0,470.0,201.0,286.0,,2138.0
2024-08-17 21:00:00+02:00,367.0,1063.0,0.0,,123.0,2683.0,,4465.0,1514.0,,37631.0,264.0,202.0,344.0,,2140.0
2024-08-17 22:00:00+02:00,367.0,983.0,0.0,,123.0,3014.0,,4484.0,1602.0,,37633.0,0.0,204.0,461.0,,2341.0
2024-08-17 23:00:00+02:00,366.0,979.0,0.0,,123.0,1822.0,,4310.0,1494.0,,37600.0,0.0,204.0,417.0,,2554.0
2024-08-18 00:00:00+02:00,366.0,635.0,0.0,,121.0,1314.0,,3922.0,1362.0,,37674.0,0.0,206.0,333.0,,2703.0
2024-08-18 01:00:00+02:00,366.0,534.0,0.0,,122.0,606.0,,3641.0,1158.0,,37495.0,0.0,208.0,376.0,,2537.0
2024-08-18 02:00:00+02:00,365.0,489.0,0.0,,124.0,,117.0,3472.0,1463.0,,37581.0,0.0,204.0,470.0,,2801.0
2024-08-18 03:00:00+02:00,364.0,445.0,0.0,,124.0,,864.0,3364.0,1138.0,,37360.0,0.0,204.0,431.0,,2736.0
2024-08-18 04:00:00+02:00,366.0,498.0,0.0,,124.0,,989.0,3352.0,909.0,,37307.0,0.0,202.0,358.0,,2640.0
2024-08-18 05:00:00+02:00,367.0,527.0,0.0,,124.0,,839.0,3349.0,886.0,,37121.0,0.0,201.0,333.0,,2880.0
2024-08-18 06:00:00+02:00,366.0,520.0,0.0,,123.0,,1141.0,3377.0,826.0,,37055.0,256.0,202.0,271.0,,2931.0
2024-08-18 07:00:00+02:00,367.0,537.0,0.0,,123.0,,1164.0,3449.0,770.0,,36481.0,596.0,201.0,308.0,,3267.0
2024-08-18 08:00:00+02:00,366.0,523.0,0.0,,124.0,,1085.0,3560.0,781.0,,36846.0,2049.0,202.0,334.0,,3165.0
2024-08-18 09:00:00+02:00,366.0,517.0,0.0,,124.0,,1849.0,3608.0,571.0,,36537.0,4410.0,203.0,270.0,,2863.0
2024-08-18 10:00:00+02:00,367.0,576.0,0.0,,124.0,,2282.0,3576.0,499.0,,33221.0,7043.0,200.0,310.0,,3132.0
2024-08-18 11:00:00+02:00,368.0,654.0,0.0,,123.0,,2400.0,3557.0,486.0,,32625.0,9302.0,198.0,247.0,,3316.0
2024-08-18 12:00:00+02:00,366.0,696.0,0.0,,123.0,,2435.0,3485.0,439.0,,31954.0,10601.0,199.0,231.0,,3959.0
2024-08-18 13:00:00+02:00,365.0,698.0,0.0,,124.0,,2430.0,3437.0,394.0,,30196.0,11058.0,204.0,205.0,,4223.0
2024-08-18 14:00:00+02:00,364.0,700.0,0.0,,124.0,,2423.0,3414.0,397.0,,29159.0,11081.0,204.0,299.0,,4119.0
2024-08-18 15:00:00+02:00,364.0,701.0,0.0,,124.0,,2380.0,3308.0,406.0,,28829.0,10747.0,205.0,276.0,,4060.0
2024-08-18 16:00:00+02:00,360.0,688.0,0.0,,124.0,,2118.0,3310.0,392.0,,28980.0,9687.0,202.0,307.0,,4155.0
2024-08-18 17:00:00+02:00,365.0,683.0,0.0,,124.0,,1920.0,3436.0,557.0,,31844.0,7381.0,204.0,397.0,,4202.0
2024-08-18 18:00:00+02:00,365.0,793.0,0.0,,124.0,,1489.0,3605.0,893.0,,34813.0,4574.0,206.0,411.0,,4048.0
2024-08-18 19:00:00+02:00,366.0,894.0,0.0,,124.0,,383.0,3883.0,1385.0,,37361.0,1904.0,202.0,440.0,,3926.0
2024-08-18 20:00:00+02:00,368.0,908.0,0.0,,124.0,797.0,,4190.0,1713.0,,37854.0,539.0,200.0,467.0,,3641.0
2024-08-18 21:00:00+02:00,367.0,725.0,0.0,,123.0,2090.0,,4417.0,1725.0,,37806.0,261.0,200.0,447.0,,3622.0
2024-08-18 22:00:00+02:00,367.0,494.0,0.0,,124.0,2083.0,,4487.0,1674.0,,37706.0,0.0,198.0,384.0,,3668.0
2024-08-18 23:00:00+02:00,367.0,520.0,0.0,,123.0,1589.0,,4314.0,1649.0,,37571.0,0.0,198.0,347.0,,3493.0
2024-08-19 00:00:00+02:00,367.0,515.0,0.0,,124.0,903.0,,4085.0,1341.0,,37263.0,0.0,199.0,249.0,,3197.0
2024-08-19 01:00:00+02:00,366.0,508.0,0.0,,124.0,217.0,,3919.0,1326.0,,37141.0,0.0,200.0,152.0,,2809.0
2024-08-19 02:00:00+02:00,366.0,515.0,0.0,,124.0,427.0,,3830.0,1385.0,,37217.0,0.0,200.0,78.0,,2594.0
2024-08-19 03:00:00+02:00,366.0,523.0,0.0,,124.0,224.0,,3738.0,1415.0,,37385.0,0.0,200.0,40.0,,2394.0
2024-08-19 04:00:00+02:00,368.0,595.0,0.0,,124.0,470.0,,3627.0,1256.0,,37517.0,0.0,192.0,66.0,,2199.0
2024-08-19 05:00:00+02:00,366.0,764.0,0.0,,124.0,223.0,,3723.0,1582.0,,37485.0,0.0,189.0,56.0,,2154.0
2024-08-19 06:00:00+02:00,366.0,879.0,0.0,,124.0,774.0,,3915.0,1547.0,,37487.0,261.0,189.0,37.0,,2002.0
2024-08-19 07:00:00+02:00,367.0,1029.0,0.0,,124.0,1301.0,,4106.0,1585.0,,38039.0,738.0,181.0,30.0,,1960.0
2024-08-19 08:00:00+02:00,364.0,1205.0,0.0,,124.0,1594.0,,4215.0,1820.0,,38481.0,2985.0,179.0,49.0,,1883.0
2024-08-19 09:00:00+02:00,363.0,1166.0,0.0,,123.0,921.0,,4044.0,1462.0,,38569.0,6690.0,189.0,89.0,,1745.0
2024-08-19 10:00:00+02:00,358.0,1110.0,0.0,,123.0,0.0,,3802.0,1054.0,,38648.0,10101.0,185.0,130.0,,1718.0
2024-08-19 11:00:00+02:00,359.0,962.0,0.0,,124.0,,834.0,3742.0,727.0,,38612.0,12730.0,184.0,125.0,,1726.0
2024-08-19 12:00:00+02:00,359.0,1069.0,0.0,,124.0,,1241.0,3761.0,708.0,,38616.0,14233.0,183.0,126.0,,1806.0
2024-08-19 13:00:00+02:00,359.0,970.0,0.0,,124.0,,1209.0,3685.0,670.0,,38327.0,14759.0,184.0,67.0,,1860.0
2024-08-19 14:00:00+02:00,359.0,871.0,0.0,,123.0,,1783.0,3609.0,647.0,,38131.0,14515.0,185.0,54.0,,1862.0
2024-08-19 15:00:00+02:00,358.0,998.0,0.0,,124.0,,1600.0,3622.0,682.0,,38035.0,13702.0,184.0,47.0,,1851.0
2024-08-19 16:00:00+02:00,357.0,1018.0,0.0,,124.0,,1568.0,3639.0,830.0,,38327.0,11922.0,185.0,46.0,,1856.0
2024-08-19 17:00:00+02:00,361.0,1096.0,0.0,,123.0,,367.0,3764.0,1130.0,,38629.0,9254.0,184.0,100.0,,1916.0
2024-08-19 18:00:00+02:00,361.0,1186.0,0.0,,123.0,1212.0,,4102.0,1440.0,,38679.0,5666.0,187.0,169.0,,1952.0
2024-08-19 19:00:00+02:00,361.0,1471.0,0.0,,124.0,2309.0,,4461.0,1703.0,,39219.0,2278.0,188.0,239.0,,2071.0
2024-08-19 20:00:00+02:00,360.0,1608.0,0.0,,124.0,2070.0,,4620.0,1917.0,,39599.0,572.0,193.0,256.0,,2278.0
2024-08-19 21:00:00+02:00,358.0,1537.0,0.0,,123.0,1506.0,,4342.0,1627.0,,40263.0,293.0,195.0,259.0,,2551.0
2024-08-19 22:00:00+02:00,358.0,1379.0,0.0,,124.0,1369.0,,4319.0,1307.0,,40481.0,0.0,197.0,246.0,,2836.0
2024-08-19 23:00:00+02:00,358.0,1203.0,0.0,,123.0,1190.0,,4264.0,1207.0,,40486.0,0.0,200.0,325.0,,3036.0
2024-08-20 00:00:00+02:00,358.0,926.0,0.0,,124.0,315.0,,4004.0,1162.0,,39587.0,0.0,198.0,493.0,,2998.0
2024-08-20 01:00:00+02:00,357.0,877.0,0.0,,124.0,,752.0,3910.0,1104.0,,39494.0,0.0,201.0,667.0,,3084.0
2024-08-20 02:00:00+02:00,357.0,694.0,0.0,,124.0,,1425.0,3782.0,711.0,,39733.0,0.0,201.0,659.0,,2966.0
2024-08-20 03:00:00+02:00,356.0,483.0,0.0,,124.0,,1638.0,3690.0,734.0,,39157.0,0.0,201.0,703.0,,2860.0
2024-08-20 04:00:00+02:00,358.0,481.0,0.0,,123.0,,1839.0,3509.0,808.0,,39102.0,0.0,203.0,641.0,,2916.0
2024-08-20 05:00:00+02:00,359.0,486.0,0.0,,122.0,,1879.0,3461.0,942.0,,39491.0,0.0,201.0,616.0,,2906.0
2024-08-20 06:00:00+02:00,360.0,461.0,0.0,,123.0,,673.0,3621.0,1199.0,,39614.0,264.0,198.0,604.0,,2928.0
2024-08-20 07:00:00+02:00,357.0,468.0,0.0,,124.0,677.0,,3856.0,1540.0,,39976.0,732.0,195.0,600.0,,2992.0
2024-08-20 08:00:00+02:00,353.0,473.0,0.0,,124.0,1614.0,,4041.0,1521.0,,40345.0,2928.0,192.0,570.0,,2853.0
2024-08-20 09:00:00+02:00,353.0,476.0,0.0,,124.0,1223.0,,3874.0,1414.0,,40317.0,6514.0,189.0,696.0,,2394.0
2024-08-20 10:00:00+02:00,354.0,482.0,0.0,,124.0,640.0,,3708.0,1724.0,,39979.0,9863.0,189.0,688.0,,2342.0
2024-08-20 11:00:00+02:00,351.0,501.0,0.0,,124.0,,818.0,3628.0,1047.0,,39133.0,12086.0,186.0,700.0,,2719.0
2024-08-20 12:00:00+02:00,352.0,496.0,0.0,,124.0,,1697.0,3672.0,1045.0,,38261.0,13305.0,194.0,531.0,,3257.0
2024-08-20 13:00:00+02:00,352.0,497.0,0.0,,124.0,,1410.0,3633.0,964.0,,37626.0,13812.0,198.0,664.0,,3457.0
2024-08-20 14:00:00+02:00,355.0,492.0,0.0,,124.0,,1164.0,3564.0,1114.0,,36819.0,13407.0,200.0,711.0,,3392.0
2024-08-20 15:00:00+02:00,354.0,478.0,0.0,,123.0,,1183.0,3644.0,1587.0,,36116.0,12496.0,199.0,784.0,,3980.0
2024-08-20 16:00:00+02:00,357.0,484.0,0.0,,122.0,,1054.0,3580.0,1090.0,,36498.0,10880.0,209.0,889.0,,4698.0
2024-08-20 17:00:00+02:00,358.0,493.0,0.0,,122.0,,690.0,3559.0,995.0,,37843.0,8263.0,215.0,990.0,,5264.0
2024-08-20 18:00:00+02:00,359.0,479.0,0.0,,123.0,773.0,,3854.0,1482.0,,38656.0,5033.0,215.0,1150.0,,5595.0
2024-08-20 19:00:00+02:00,357.0,484.0,0.0,,123.0,2335.0,,4221.0,1902.0,,39389.0,1900.0,224.0,1179.0,,5654.0
2024-08-20 20:00:00+02:00,358.0,468.0,0.0,,123.0,2193.0,,4226.0,2207.0,,39385.0,495.0,226.0,1178.0,,5889.0
2024-08-20 21:00:00+02:00,360.0,464.0,0.0,,123.0,1971.0,,4206.0,2098.0,,39314.0,270.0,220.0,1178.0,,5777.0
2024-08-20 22:00:00+02:00,360.0,463.0,0.0,,124.0,1672.0,,4107.0,1663.0,,39312.0,0.0,226.0,1146.0,,5803.0
2024-08-20 23:00:00+02:00,360.0,445.0,0.0,,124.0,795.0,,3939.0,1582.0,,39583.0,0.0,233.0,1015.0,,5480.0
2024-08-21 00:00:00+02:00,358.0,460.0,0.0,,123.0,,444.0,3743.0,1101.0,,38884.0,0.0,233.0,943.0,,5742.0
2024-08-21 01:00:00+02:00,359.0,470.0,0.0,,123.0,,2124.0,3725.0,684.0,,37565.0,0.0,231.0,874.0,,6021.0
2024-08-21 02:00:00+02:00,361.0,497.0,0.0,,123.0,,2025.0,3704.0,655.0,,35779.0,0.0,229.0,758.0,,5457.0
2024-08-21 03:00:00+02:00,360.0,500.0,0.0,,124.0,,1655.0,3642.0,675.0,,35717.0,0.0,216.0,642.0,,4955.0
2024-08-21 04:00:00+02:00,360.0,465.0,0.0,,124.0,,2176.0,3571.0,721.0,,36388.0,0.0,233.0,521.0,,4636.0
2024-08-21 05:00:00+02:00,359.0,460.0,0.0,,124.0,,1761.0,3443.0,970.0,,37826.0,0.0,235.0,406.0,,4165.0
2024-08-21 06:00:00+02:00,357.0,478.0,0.0,,124.0,,1069.0,3420.0,1258.0,,39619.0,256.0,231.0,303.0,,3459.0
2024-08-21 07:00:00+02:00,359.0,464.0,0.0,,124.0,,121.0,3662.0,1373.0,,40763.0,690.0,224.0,300.0,,3034.0
2024-08-21 08:00:00+02:00,356.0,508.0,0.0,,124.0,635.0,,3630.0,1242.0,,40975.0,2809.0,223.0,256.0,,2364.0
2024-08-21 09:00:00+02:00,356.0,563.0,0.0,,124.0,,94.0,3479.0,1112.0,,40618.0,6382.0,225.0,214.0,,1778.0
2024-08-21 10:00:00+02:00,356.0,672.0,0.0,,123.0,,1037.0,3253.0,928.0,,37625.0,9846.0,219.0,155.0,,1762.0
2024-08-21 11:00:00+02:00,356.0,843.0,0.0,,124.0,,1408.0,3126.0,969.0,,34736.0,12244.0,223.0,148.0,,1973.0
2024-08-21 12:00:00+02:00,360.0,927.0,0.0,,124.0,,1402.0,2943.0,1145.0,,34574.0,13581.0,227.0,143.0,,2073.0
2024-08-21 13:00:00+02:00,361.0,915.0,0.0,,124.0,,1080.0,2917.0,874.0,,33875.0,12994.0,228.0,137.0,,1704.0
2024-08-21 14:00:00+02:00,361.0,893.0,0.0,,124.0,,1353.0,2843.0,750.0,,33959.0,11118.0,229.0,105.0,,1262.0
2024-08-21 15:00:00+02:00,362.0,903.0,0.0,,123.0,,1362.0,2935.0,773.0,,34505.0,10478.0,228.0,98.0,,1318.0
2024-08-21 16:00:00+02:00,363.0,891.0,0.0,,123.0,,1356.0,3211.0,818.0,,35697.0,11539.0,225.0,65.0,,2261.0
2024-08-21 17:00:00+02:00,363.0,921.0,0.0,,122.0,,792.0,3350.0,825.0,,37452.0,9457.0,215.0,47.0,,2489.0
2024-08-21 18:00:00+02:00,362.0,891.0,0.0,,122.0,735.0,,3560.0,1326.0,,39823.0,5829.0,222.0,34.0,,2307.0
2024-08-21 19:00:00+02:00,358.0,932.0,0.0,,122.0,2277.0,,3954.0,1723.0,,41254.0,2247.0,225.0,10.0,,1947.0
2024-08-21 20:00:00+02:00,355.0,917.0,0.0,,122.0,2199.0,,4119.0,1726.0,,41454.0,519.0,230.0,15.0,,1659.0
2024-08-21 21:00:00+02:00,356.0,677.0,0.0,,123.0,1808.0,,3976.0,1703.0,,41326.0,264.0,234.0,12.0,,1618.0
2024-08-21 22:00:00+02:00,356.0,533.0,0.0,,124.0,1691.0,,3970.0,1813.0,,41341.0,0.0,231.0,36.0,,1634.0
2024-08-21 23:00:00+02:00,356.0,530.0,0.0,,124.0,1882.0,,3779.0,1607.0,,41277.0,0.0,226.0,50.0,,1666.0
